producto,marca,formato,cantidad,precio,supermercado
Langostino cocido,Selección de Dia,Bandeja,400 g,"4,39 €",Dia
Taquitos de mar cocidos,Mari Marinera de Dia,Bolsa,125 g,"1,49 €",Dia
Pata de pulpo cocido,Mari Marinera de Dia,Bandeja,250 g,"9,95 €",Dia
Mejillones cocidos en su jugo,Aguinamar,Bolsa,1 Kg,"4,99 €",Dia
Potón cocido en rodajas,Mari Marinera de Dia,Bolsa,200 g,"3,99 €",Dia
Mejillones en salsa de tomate,Aguinamar,Bandeja,500 g,"3,99 €",Dia
