producto,marca,formato,cantidad,precio,supermercado
Zanahoria,Marca Día,Bolsa,1 Kg,"1,19 €",Dia
Patata,Marca Día,Malla,4 Kg,"5,49 €",Dia
Patatas granel,Marca Día,Sin formato,1 Kg .,"1,99 €",Dia
Patata cocer,Marca Día,Malla,2 Kg,"2,99 €",Dia
Patata de guarnición,Marca Día,Malla,1 Kg,"1,49 €",Dia
Patata nueva,Marca Día,Malla,1.5 Kg,"2,89 €",Dia
Patata especial para freir,Marca Día,Malla,2 Kg,"3,75 €",Dia
