producto,marca,formato,cantidad,precio,supermercado
Salsa barbacoa estilo tex mex,Salseo de Dia,Bote,350 g,"1,99 €",Dia
Salsa pesto rojo,Al Diante Dia,Frasco,185 g,"2,29 €",Dia
Salsa pesto verde,Al Diante Dia,Frasco,185 g,"2,29 €",Dia
Salsa ricotta,Al Diante Dia,Frasco,300 g,"1,55 €",Dia
Salsa napolitana,Al Diante Dia,Frasco,300 g,"1,55 €",Dia
Salsa arrabiata,Al Diante Dia,Frasco,300 g,"1,55 €",Dia
Salsa ranchera,Salseo de Dia,Bote,300 g,"1,55 €",Dia
Salsa de boletus,Salseo de Dia,Frasco,210 g,"1,95 €",Dia
Salsa de mostaza y eneldo,Salseo de Dia,Frasco,210 g,"1,95 €",Dia
Salsa de pedro ximénez,Salseo de Dia,Frasco,210 g,"1,95 €",Dia
Salsa suave,Doritos,Frasco,280 g,"2,99 €",Dia
Salsa súper boloñesa,Gallo,Frasco,350 g,"3,19 €",Dia
Salsa teriyaki japonesa,Blue dragon,Frasco,150 ml,"2,49 €",Dia
Ketchup,Heinz,Bote,700 g,"3,55 €",Dia
Salsa tikka masala,Pataks,Frasco,450 g,"3,35 €",Dia
Salsa napolitana,Gallo,Frasco,350 g,"2,39 €",Dia
Salsa lea & perrins,Heinz,Frasco,150 ml,"3,29 €",Dia
Salsa carbonara,Gallo,Frasco,330 ml,"2,99 €",Dia
Pesto rosso,Gallo,Frasco,190 g,"2,59 €",Dia
Salsa vegana,Hellmanns,Frasco,280 ml,"4,25 €",Dia
Salsa,Bovril,Frasco,125 g,"3,00 €",Dia
Salsa gaucha,Ybarra,Bote,300 ml,"2,05 €",Dia
Salsa brava,Orlando,Bote,290 g,"1,49 €",Dia
Ketchup clásico,Prima,Bote,540 g,"2,99 €",Dia
Ketchup cero azúcar,Prima,Bote,510 g,"3,99 €",Dia
Salsa pimienta verde,Gallina Blanca,Sobre,59 g,"1,99 €",Dia
Salsa barbacoa clásica,Heinz,Bote,400 ml,"3,49 €",Dia
Mostaza suave,Heinz,Bote,220 ml,"2,49 €",Dia
Gran mayonesa,Hellmanns,Frasco,225 ml,"1,95 €",Dia
Salsa de soja bajo en sal,Kikkoman,Frasco,250 ml,"4,99 €",Dia
Ketchup,Orlando,Bote,300 g,"1,49 €",Dia
Salsa agridulce,Yang-tse,Frasco,200 g,"1,79 €",Dia
Pesto,Gallo,Frasco,190 g,"2,59 €",Dia
Salsa bolognese,Barilla,Frasco,400 g,"4,29 €",Dia
Mostaza a la antigua,Maille,Frasco,210 g,"3,59 €",Dia
Salsa barbacoa,Hellmanns,Bote,250 ml,"2,25 €",Dia
Ketchup,Hellmanns,Bote,430 ml,"2,79 €",Dia
Salsa picante,Salsas Asturianas,Frasco,100 g,"1,69 €",Dia
Salsa chimichurri,Salsas Asturianas,Frasco,295 g,"2,79 €",Dia
Salsa de soja,Kikkoman,Frasco,250 ml,"4,69 €",Dia
Ketchup light,Heinz,Bote,550 g,"3,99 €",Dia
Salsa top down,Ligeresa,Bote,430 ml,"2,65 €",Dia
Salsa brava,Salseo de Dia,Bote,320 g,"1,69 €",Dia
Salsa de queso,Old El Paso,Frasco,320 g,"3,59 €",Dia
Mostaza Dijon original,Maille,Frasco,215 g,"3,59 €",Dia
Salsa basilico,Barilla,Frasco,400 g,"2,99 €",Dia
Salsa boloñesa,Gallo,Frasco,350 g,"2,89 €",Dia
Salsa fina original,Ligeresa,Frasco,210 ml,"1,55 €",Dia
Salsa ali-oli,Ybarra,Frasco,225 ml,"1,55 €",Dia
Salsa bechamel,Knorr,Brik,500 ml,"2,39 €",Dia
Salsa chilindrón,Gallina Blanca,Sobre,52 g,"1,79 €",Dia
Salsa picante,Tabasco,Frasco,60 ml,"3,79 €",Dia
Salsa pesto alla genovese,Barilla,Frasco,190 g,"2,49 €",Dia
Mayonesa original,Prima,Bote,400 ml,"2,95 €",Dia
Salsa cocktail,Ybarra,Frasco,225 ml,"1,55 €",Dia
