producto,marca,formato,cantidad,precio,supermercado
Helado mini bombón almendra remix,Magnum,Caja,330 ml,"4,89 €",Dia
Helado de vainilla con trocitos de galleta,Oreo,Bote,480 ml,"5,99 €",Dia
Helado bombón vegano de almendras,Magnum,Caja,270 ml,"3,99 €",Dia
Helado bombón special line nata,Royne,Estuche,4 unidades   273 g,"3,99 €",Dia
Helado cono special line nata y chocolate,Royne,Estuche,234 g,"3,29 €",Dia
Helado bombón almendra remix,Magnum,Caja,3 unidades   198 g,"4,29 €",Dia
Helado caramel biscuit  de Dia,Temptation,Tarrina,350 g,"2,99 €",Dia
Helado de café y brownie  de Dia,Temptation,Tarrina,350 g,"2,99 €",Dia
Helado de cacahuete  de Dia,Temptation,Tarrina,350 g,"2,49 €",Dia
Helado mini bombón chocolate almendrado,Temptation,Caja,6 unidades  de Dia  216 g,"2,49 €",Dia
Helado cono de cacao y avellana,Temptation,Caja,4 unidades  de Dia  280 g,"2,89 €",Dia
Helado bombón de coco con chocolate,Ferrero,Estuche,188 g,"4,19 €",Dia
Helado caramel collection mini cups,Haagen Dazs,Caja,4 unidades   321 g,"7,49 €",Dia
Helado duo chocolate y vainilla,Haagen Dazs,Tarrina,420 ml,"6,29 €",Dia
Helado the fan favourites collection,Ben & Jerry's,Caja,400 ml,"6,99 €",Dia
Mini helado bombón,Toblerone,Caja,6 unidades   216 g,"5,49 €",Dia
Helado de nata waffle,Nestlé,Caja,4 unidades  Maxibon  360 g,"5,99 €",Dia
Helado de vainilla y fresa,My little pony,Estuche,168 g,"1,99 €",Dia
Helado de nocilla,Carte D'Or,Tarrina,900 ml,"3,99 €",Dia
Helado cono sabor chocolate,Cornetto,Caja,6 unidades   360 g,"4,99 €",Dia
Helado chocolate fudge brownie,Ben & Jerry's,Tarrina,408 g,"4,99 €",Dia
Helado cookie dough,Ben & Jerry's,Tarrina,406 g,"6,99 €",Dia
Helado bombón doble gold caramelo,Magnum,Caja,3 unidades   213 g,"4,69 €",Dia
Helado de avellana y chocolate  de Dia,Temptation,Tarrina,350 g,"2,99 €",Dia
Helado sorbete remolino de sabores,Temptation,Caja,7 unidades  de Dia  455 g,"2,39 €",Dia
Helado de nata y fresa,Temptation,Caja,4 unidades  de Dia  180 g,"2,29 €",Dia
Helado sándwich cookie con stracciatella,Temptation,Caja,4 unidades  de Dia  240 g,"2,49 €",Dia
Helado sándwich maxi duo,Temptation,Caja,4 unidades  de Dia  400 g,"2,99 €",Dia
Helado sándwich de nata sin azúcar añadido,Temptation,Caja,6 unidades  de Dia  300 g,"2,39 €",Dia
Helado de sorbete de frutas y verduras,Vegedia,Caja,6 unidades   312 g,"2,69 €",Dia
Helado de vainilla con nueces de macadamia  de Dia,Temptation,Tarrina,350 g,"2,99 €",Dia
Helado choco brownie con salsa de chocolate  de Dia,Temptation,Tarrina,350 g,"2,99 €",Dia
Sorbete helado de mango  de Dia,Temptation,Bandeja,600 g,"2,89 €",Dia
Helado de tiramisú  de Dia,Temptation,Bandeja,525 g,"2,89 €",Dia
Helado bombón de chocolate,Temptation,Caja,70% cacao Ecuador 3 unidades  de Dia  201 g,"2,49 €",Dia
Helado mini bombón doble cobertura nocciola,Temptation,Caja,6 unidades  de Dia  228 g,"2,69 €",Dia
Helado mini bombón doble cobertura chocolate,Temptation,Caja,6 unidades  de Dia  240 g,"2,69 €",Dia
Helado bombón ruby y panna cotta,Temptation,Caja,3 unidades  de Dia  180 g,"2,49 €",Dia
