producto,marca,formato,cantidad,precio,supermercado
Maíz dulce en mazorca cocido,Hacendado,Paquete,2 ud. (450 g),"1,55 €",Mercadona
Calabaza cacahuete,Hacendado,Pieza,"1,06 kg aprox.","1,96 €",Mercadona
Media calabaza cacahuete,Hacendado,caja,1/2 Pieza 603 g aprox.,"1,27 €",Mercadona
Espárrago verde grueso,Hacendado,Paquete,300 g,"3,05 €",Mercadona
Maíz dulce en mazorca,Hacendado,Bandeja,2 ud.,"2,85 €",Mercadona
Habas,Hacendado,Granel,150 g aprox.,"0,45 €",Mercadona
Preparado de verdura para puchero,Hacendado,Bandeja,900 g aprox.,"1,79 €",Mercadona
3 Vegetales para microondas,Hacendado,Paquete,300 g,"1,64 €",Mercadona
Floretas de brócoli para microondas,Hacendado,Paquete,230 g,"1,52 €",Mercadona
Mix de verduras paisana para microondas,Hacendado,Paquete,300 g,"1,80 €",Mercadona
Sopa juliana para microondas,Hacendado,Paquete,400 g,"1,85 €",Mercadona
Patata para microondas,Hacendado,Paquete,400 g,"1,45 €",Mercadona
Batata para microondas,Hacendado,Paquete,400 g,"2,40 €",Mercadona
Mix de verduras jardinera para microondas,Hacendado,Paquete,400 g,"1,90 €",Mercadona
