producto,marca,formato,cantidad,precio,supermercado
Obleas con doble relleno,Kinder,Caja,128 g,"2,79 €",Dia
Palitos de galleta recubiertos de chocolate negro,Galleteca,Caja,75 g,"1,19 €",Dia
Mini galletas con pepitas de chocolate,Chips Ahoy,Caja,160 g,"1,95 €",Dia
Galletas digestive finas con chocolate negro,Fontaneda,Caja,170 g,"2,55 €",Dia
Galletas digestive finas con chocolate con leche,Fontaneda,Caja,170 g,"2,55 €",Dia
Roscos de galleta con chocolate blanco  Filipinos,Artiach,Bolsa,93 g ,"1,40 €",Dia
Galletas  Surtido,Cuétara,Caja,420 g,"5,99 €",Dia
Galletas de desayuno mini go  Tostarica,Cuétara,Caja,240 g,"2,85 €",Dia
Mini galletas de cacao rellenas de crema,Galleteca,Bolsa,100 g,"0,69 €",Dia
Galletas integral con avena y naranja,Gullón,Caja,425 g,"2,19 €",Dia
Galletas rellenas de crema de chocolate,Galleteca,Caja,176 g,"0,72 €",Dia
Galleta rellena de chocolate,Milka,Bolsa,156 g,"2,95 €",Dia
Galletas dibus sharkies con cacao sin gluten,Gullón,Caja,250 g,"2,89 €",Dia
Galletas con pepitas de chocolate y relleno de chocolate,Galleteca,Bolsa,200 g,"1,99 €",Dia
Barquillos rellenos de nata,Galleteca,Bolsa,210 g,"1,00 €",Dia
Barquillos rellenos de cacao,Galleteca,Bolsa,210 g,"1,00 €",Dia
Palitos de galleta recubiertos de chocolate,Mikado,Caja,75 g,"1,99 €",Dia
Galletas con fibra sin azúcares,Diet fibra,Bolsa,240 g,"1,65 €",Dia
Galletas huevos de cereales con chocolate  Dinosaurus,Artiach,Caja,140 g,"2,45 €",Dia
Galletas crocant original con copos de avena  Vitalday,Gullón,Caja,265 g,"1,99 €",Dia
Galletas sándwich con avena y frutos rojos rellenas de yogurt  Vitalday,Gullón,Caja,220 g,"2,29 €",Dia
Galletas sándwich con avena y chips de chocolate rellenas de avellanas  Vitalday,Gullón,Caja,220 g,"2,29 €",Dia
Palitos de galleta recubiertos de chocolate con leche,Galleteca,Caja,75 g,"1,19 €",Dia
Mini galletas chocolateadas con vitaminas,Arluy,Caja,135 g,"1,89 €",Dia
Galleta rellena de crema de chocolate,Principe,Paquete,300 g,"2,29 €",Dia
Galletas rellenas de chocolate maxi choc,Principe,Paquete,3 x 250 g,"5,89 €",Dia
Surtido de galletas,Galleteca,Caja,500 g,"3,89 €",Dia
Galletas con arándanos y pepitas de chocolate blanco,Galleteca,Bolsa,184 g,"1,99 €",Dia
Galletas con chocolate energy  Chiquilin,Artiach,Caja,200 g,"3,59 €",Dia
Galletas rellenas de chocolate maxi choc,Principe,Paquete,250 g,"2,29 €",Dia
Roscos de galleta con chocolate negro  Filipinos,Artiach,Bolsa,128 g ,"1,40 €",Dia
Mini galletas Los Simpsons,Arluy,Bolsa,400 g,"3,95 €",Dia
Galletas rellenas de arroz inflado chocolateado  Flakes,Cuétara,Caja,520 g,"3,49 €",Dia
Galletas con pepitas de chocolate,Chips Ahoy,Caja,300 g,"3,95 €",Dia
Galletas maría sin gluten,Gullón,Caja,400 g,"3,05 €",Dia
