producto,marca,formato,cantidad,precio,supermercado
Solomillo de pavo,Selección de Dia,bandeja,345 g aprox.,"2,26 €",Dia
Chuletas de pavo al ajillo,Selección de Dia,bandeja,550 g aprox.,"4,18 €",Dia
Filetes de pechuga de pavo,Selección de Dia,bandeja,575 g aprox.,"5,17 €",Dia
Pechuga de pavo adobada,Serrano,bandeja,240 g,"2,59 €",Dia
Filete de pavo al pimentón,Selección de Dia,bandeja,575 g aprox.,"5,17 €",Dia
Chuleta de contramuslo de pavo,Selección de Dia,bandeja,550 g aprox.,"4,28 €",Dia
Fiambre de lomo de pavo,Serrano,bandeja,240 g,"2,49 €",Dia
