producto,marca,formato,cantidad,precio,supermercado
Lambrusco dell'Emilia rosado espumoso,Piccolo Giovanni,Botella,750 ml,"1,90 €",Mercadona
Vino tinto dulce de aguja Sangue di Giuda,Cueva peccato,Botella,750 ml,"3,90 €",Mercadona
Vino blanco espumoso verdejo  frizzante,DulZ.Ze,Botella,750 ml,"2,65 €",Mercadona
Vino rosado afrutado espumoso,Peñascal,Botella,750 ml,"3,85 €",Mercadona
