producto,marca,formato,cantidad,precio,supermercado
Queso roquefort,Selección Mundial de Dia,bandeja,100 g,"1,75 €",Dia
Queso azul,El Cencerro de Dia,bandeja,150 g,"1,34 €",Dia
Queso gorgonzola,Selección Mundial de Dia,bandeja,200 g,"2,37 €",Dia
Queso brie azul,Petit blue,bandeja,150 g,"1,99 €",Dia
