producto,marca,formato,cantidad,precio,supermercado
Ternera en tacos añojo,Selección de Dia,bandeja,450 g aprox.,"5,85 €",Dia
Escalopines de ternera,Selección de Dia,bandeja,350 g aprox.,"5,29 €",Dia
Filete 1ºa de ternera,Selección de Dia,bandeja,400 g aprox.,"6,08 €",Dia
Entrecot de lomo bajo de vacuno,Selección de Dia,bandeja,420 g aprox.,"8,40 €",Dia
Escalopín de vacuno extratierno,Elpozo Extratiernos,bandeja,600 g aprox.,"8,99 €",Dia
Medallón de cadera vacuno,Selección de Dia,bandeja,235 g aprox.,"3,99 €",Dia
Carpaccio de vacuno marinado con queso,Selección de Dia,bandeja,110 g,"3,89 €",Dia
Filete de vacuno marinado empanado,Selección de Dia,bandeja,500 g aprox.,"7,50 €",Dia
